# This data can be accessed openly but users of the data are requested to acknowledge the Canadian Space Agency and the CANOPUS team in their publications.
# The following CANOPUS reference paper should also be cited: 
# Rostoker G. et al. (1993) CANOPUS - a ground-based instrument array for remote sensing the high latitude ionosphere during the ISTP/GGS program
# Site Lat Long yyyymmdd CoordSys Units no of records
 RANK 62.824 267.890 19860118 GEODETIC nT 15104
 
# Date(dd/mm/yyyy),time(hh:mi:ss),X,Y,Z,F=. if the data is valid anything else the data is suspect.
1986/01/18,12:01:01,99999.992,99999.992,99999.992,.
1986/01/18,12:01:06,99999.992,99999.992,99999.992,.
1986/01/18,12:01:11,99999.992,99999.992,99999.992,.
1986/01/18,12:01:16,99999.992,99999.992,99999.992,.
1986/01/18,12:01:21,99999.992,99999.992,99999.992,.
1986/01/18,12:01:26,99999.992,99999.992,99999.992,.
1986/01/18,12:01:31,99999.992,99999.992,99999.992,.
1986/01/18,12:01:36,99999.992,99999.992,99999.992,.
1986/01/18,12:01:41,99999.992,99999.992,99999.992,.
1986/01/18,12:01:46,99999.992,99999.992,99999.992,.
1986/01/18,12:01:51,99999.992,99999.992,99999.992,.
1986/01/18,12:01:56,99999.992,99999.992,99999.992,.
1986/01/18,12:02:01,99999.992,99999.992,99999.992,.
1986/01/18,12:02:06,99999.992,99999.992,99999.992,.
1986/01/18,12:02:11,99999.992,99999.992,99999.992,.
1986/01/18,12:02:16,99999.992,99999.992,99999.992,.
1986/01/18,12:02:21,99999.992,99999.992,99999.992,.
1986/01/18,12:02:26,99999.992,99999.992,99999.992,.
1986/01/18,12:02:31,99999.992,99999.992,99999.992,.
1986/01/18,12:02:36,99999.992,99999.992,99999.992,.
1986/01/18,12:02:41,99999.992,99999.992,99999.992,.
1986/01/18,12:02:46,99999.992,99999.992,99999.992,.
1986/01/18,12:02:51,99999.992,99999.992,99999.992,.
1986/01/18,12:02:56,99999.992,99999.992,99999.992,.
1986/01/18,12:03:01,99999.992,99999.992,99999.992,.
1986/01/18,12:03:06,99999.992,99999.992,99999.992,.
1986/01/18,12:03:11,99999.992,99999.992,99999.992,.
1986/01/18,12:03:16,99999.992,99999.992,99999.992,.
1986/01/18,12:03:21,99999.992,99999.992,99999.992,.
1986/01/18,12:03:26,99999.992,99999.992,99999.992,.
1986/01/18,12:03:31,99999.992,99999.992,99999.992,.
1986/01/18,12:03:36,99999.992,99999.992,99999.992,.
1986/01/18,12:03:41,99999.992,99999.992,99999.992,.
1986/01/18,12:03:46,99999.992,99999.992,99999.992,.
1986/01/18,12:03:51,99999.992,99999.992,99999.992,.
1986/01/18,12:03:56,99999.992,99999.992,99999.992,.
1986/01/18,12:04:01,99999.992,99999.992,99999.992,.
1986/01/18,12:04:06,99999.992,99999.992,99999.992,.
1986/01/18,12:04:11,99999.992,99999.992,99999.992,.
1986/01/18,12:04:16,99999.992,99999.992,99999.992,.
1986/01/18,12:04:21,99999.992,99999.992,99999.992,.
1986/01/18,12:04:26,99999.992,99999.992,99999.992,.
1986/01/18,12:04:31,99999.992,99999.992,99999.992,.
1986/01/18,12:04:36,99999.992,99999.992,99999.992,.
1986/01/18,12:04:41,99999.992,99999.992,99999.992,.
1986/01/18,12:04:46,99999.992,99999.992,99999.992,.
1986/01/18,12:04:51,99999.992,99999.992,99999.992,.
1986/01/18,12:04:56,99999.992,99999.992,99999.992,.
1986/01/18,12:05:01,99999.992,99999.992,99999.992,.
1986/01/18,12:05:06,99999.992,99999.992,99999.992,.
1986/01/18,12:05:11,99999.992,99999.992,99999.992,.
1986/01/18,12:05:16,99999.992,99999.992,99999.992,.
1986/01/18,12:05:21,99999.992,99999.992,99999.992,.
1986/01/18,12:05:26,99999.992,99999.992,99999.992,.
1986/01/18,12:05:31,99999.992,99999.992,99999.992,.
1986/01/18,12:05:36,99999.992,99999.992,99999.992,.
1986/01/18,12:05:41,99999.992,99999.992,99999.992,.
1986/01/18,12:05:46,99999.992,99999.992,99999.992,.
1986/01/18,12:05:51,99999.992,99999.992,99999.992,.
1986/01/18,12:05:56,99999.992,99999.992,99999.992,.
1986/01/18,12:06:01,99999.992,99999.992,99999.992,.
1986/01/18,12:06:06,99999.992,99999.992,99999.992,.
1986/01/18,12:06:11,99999.992,99999.992,99999.992,.
1986/01/18,12:06:16,99999.992,99999.992,99999.992,.
1986/01/18,12:06:21,99999.992,99999.992,99999.992,.
1986/01/18,12:06:26,99999.992,99999.992,99999.992,.
1986/01/18,12:06:31,99999.992,99999.992,99999.992,.
1986/01/18,12:06:36,99999.992,99999.992,99999.992,.
1986/01/18,12:06:41,99999.992,99999.992,99999.992,.
1986/01/18,12:06:46,99999.992,99999.992,99999.992,.
1986/01/18,12:06:51,99999.992,99999.992,99999.992,.
1986/01/18,12:06:56,99999.992,99999.992,99999.992,.
1986/01/18,12:07:01,99999.992,99999.992,99999.992,.
1986/01/18,12:07:06,99999.992,99999.992,99999.992,.
1986/01/18,12:07:11,99999.992,99999.992,99999.992,.
1986/01/18,12:07:16,99999.992,99999.992,99999.992,.
1986/01/18,12:07:21,99999.992,99999.992,99999.992,.
1986/01/18,12:07:26,99999.992,99999.992,99999.992,.
1986/01/18,12:07:31,99999.992,99999.992,99999.992,.
1986/01/18,12:07:36,99999.992,99999.992,99999.992,.
1986/01/18,12:07:41,99999.992,99999.992,99999.992,.
1986/01/18,12:07:46,99999.992,99999.992,99999.992,.
1986/01/18,12:07:51,99999.992,99999.992,99999.992,.
1986/01/18,12:07:56,99999.992,99999.992,99999.992,.
1986/01/18,12:08:01,99999.992,99999.992,99999.992,.
1986/01/18,12:08:06,99999.992,99999.992,99999.992,.
1986/01/18,12:08:11,99999.992,99999.992,99999.992,.
1986/01/18,12:08:16,99999.992,99999.992,99999.992,.
1986/01/18,12:08:21,99999.992,99999.992,99999.992,.
1986/01/18,12:08:26,99999.992,99999.992,99999.992,.
1986/01/18,12:08:31,99999.992,99999.992,99999.992,.
1986/01/18,12:08:36,99999.992,99999.992,99999.992,.
1986/01/18,12:08:41,99999.992,99999.992,99999.992,.
1986/01/18,12:08:46,99999.992,99999.992,99999.992,.
1986/01/18,12:08:51,99999.992,99999.992,99999.992,.
1986/01/18,12:08:56,99999.992,99999.992,99999.992,.
1986/01/18,12:09:01,99999.992,99999.992,99999.992,.
1986/01/18,12:09:06,99999.992,99999.992,99999.992,.
1986/01/18,12:09:11,99999.992,99999.992,99999.992,.
1986/01/18,12:09:16,99999.992,99999.992,99999.992,.
1986/01/18,12:09:21,99999.992,99999.992,99999.992,.
1986/01/18,12:09:26,99999.992,99999.992,99999.992,.
1986/01/18,12:09:31,99999.992,99999.992,99999.992,.
1986/01/18,12:09:36,99999.992,99999.992,99999.992,.
1986/01/18,12:09:41,99999.992,99999.992,99999.992,.
1986/01/18,12:09:46,99999.992,99999.992,99999.992,.
1986/01/18,12:09:51,99999.992,99999.992,99999.992,.
1986/01/18,12:09:56,99999.992,99999.992,99999.992,.
1986/01/18,12:10:01,99999.992,99999.992,99999.992,.
1986/01/18,12:10:06,99999.992,99999.992,99999.992,.
1986/01/18,12:10:11,99999.992,99999.992,99999.992,.
1986/01/18,12:10:16,99999.992,99999.992,99999.992,.
1986/01/18,12:10:21,99999.992,99999.992,99999.992,.
1986/01/18,12:10:26,99999.992,99999.992,99999.992,.
1986/01/18,12:10:31,99999.992,99999.992,99999.992,.
1986/01/18,12:10:36,99999.992,99999.992,99999.992,.
1986/01/18,12:10:41,99999.992,99999.992,99999.992,.
1986/01/18,12:10:46,99999.992,99999.992,99999.992,.
1986/01/18,12:10:51,99999.992,99999.992,99999.992,.
1986/01/18,12:10:56,99999.992,99999.992,99999.992,.
1986/01/18,12:11:01,99999.992,99999.992,99999.992,.
1986/01/18,12:11:06,99999.992,99999.992,99999.992,.
1986/01/18,12:11:11,99999.992,99999.992,99999.992,.
1986/01/18,12:11:16,99999.992,99999.992,99999.992,.
1986/01/18,12:11:21,99999.992,99999.992,99999.992,.
1986/01/18,12:11:26,99999.992,99999.992,99999.992,.
1986/01/18,12:11:31,99999.992,99999.992,99999.992,.
1986/01/18,12:11:36,99999.992,99999.992,99999.992,.
1986/01/18,12:11:41,99999.992,99999.992,99999.992,.
1986/01/18,12:11:46,99999.992,99999.992,99999.992,.
1986/01/18,12:11:51,99999.992,99999.992,99999.992,.
1986/01/18,12:11:56,99999.992,99999.992,99999.992,.
1986/01/18,12:12:01,99999.992,99999.992,99999.992,.
1986/01/18,12:12:06,99999.992,99999.992,99999.992,.
1986/01/18,12:12:11,99999.992,99999.992,99999.992,.
1986/01/18,12:12:16,99999.992,99999.992,99999.992,.
1986/01/18,12:12:21,99999.992,99999.992,99999.992,.
1986/01/18,12:12:26,99999.992,99999.992,99999.992,.
1986/01/18,12:12:31,99999.992,99999.992,99999.992,.
1986/01/18,12:12:36,99999.992,99999.992,99999.992,.
1986/01/18,12:12:41,99999.992,99999.992,99999.992,.
1986/01/18,12:12:46,99999.992,99999.992,99999.992,.
1986/01/18,12:12:51,99999.992,99999.992,99999.992,.
1986/01/18,12:12:56,99999.992,99999.992,99999.992,.
1986/01/18,12:13:01,99999.992,99999.992,99999.992,.
1986/01/18,12:13:06,99999.992,99999.992,99999.992,.
1986/01/18,12:13:11,99999.992,99999.992,99999.992,.
1986/01/18,12:13:16,99999.992,99999.992,99999.992,.
1986/01/18,12:13:21,99999.992,99999.992,99999.992,.
1986/01/18,12:13:26,99999.992,99999.992,99999.992,.
1986/01/18,12:13:31,99999.992,99999.992,99999.992,.
1986/01/18,12:13:36,99999.992,99999.992,99999.992,.
1986/01/18,12:13:41,99999.992,99999.992,99999.992,.
1986/01/18,12:13:46,99999.992,99999.992,99999.992,.
1986/01/18,12:13:51,99999.992,99999.992,99999.992,.
1986/01/18,12:13:56,99999.992,99999.992,99999.992,.
1986/01/18,12:14:01,99999.992,99999.992,99999.992,.
1986/01/18,12:14:06,99999.992,99999.992,99999.992,.
1986/01/18,12:14:11,99999.992,99999.992,99999.992,.
1986/01/18,12:14:16,99999.992,99999.992,99999.992,.
1986/01/18,12:14:21,99999.992,99999.992,99999.992,.
1986/01/18,12:14:26,99999.992,99999.992,99999.992,.
1986/01/18,12:14:31,99999.992,99999.992,99999.992,.
1986/01/18,12:14:36,99999.992,99999.992,99999.992,.
1986/01/18,12:14:41,99999.992,99999.992,99999.992,.
1986/01/18,12:14:46,99999.992,99999.992,99999.992,.
1986/01/18,12:14:51,99999.992,99999.992,99999.992,.
1986/01/18,12:14:56,99999.992,99999.992,99999.992,.
1986/01/18,12:15:01,99999.992,99999.992,99999.992,.
1986/01/18,12:15:06,99999.992,99999.992,99999.992,.
1986/01/18,12:15:11,99999.992,99999.992,99999.992,.
1986/01/18,12:15:16,99999.992,99999.992,99999.992,.
1986/01/18,12:15:21,99999.992,99999.992,99999.992,.
1986/01/18,12:15:26,99999.992,99999.992,99999.992,.
1986/01/18,12:15:31,99999.992,99999.992,99999.992,.
1986/01/18,12:15:36,99999.992,99999.992,99999.992,.
1986/01/18,12:15:41,99999.992,99999.992,99999.992,.
1986/01/18,12:15:46,99999.992,99999.992,99999.992,.
1986/01/18,12:15:51,99999.992,99999.992,99999.992,.
1986/01/18,12:15:56,99999.992,99999.992,99999.992,.
1986/01/18,12:16:01,99999.992,99999.992,99999.992,.
1986/01/18,12:16:06,99999.992,99999.992,99999.992,.
1986/01/18,12:16:11,99999.992,99999.992,99999.992,.
1986/01/18,12:16:16,99999.992,99999.992,99999.992,.
1986/01/18,12:16:21,99999.992,99999.992,99999.992,.
1986/01/18,12:16:26,99999.992,99999.992,99999.992,.
1986/01/18,12:16:31,99999.992,99999.992,99999.992,.
1986/01/18,12:16:36,99999.992,99999.992,99999.992,.
1986/01/18,12:16:41,99999.992,99999.992,99999.992,.
1986/01/18,12:16:46,99999.992,99999.992,99999.992,.
1986/01/18,12:16:51,99999.992,99999.992,99999.992,.
1986/01/18,12:16:56,99999.992,99999.992,99999.992,.
1986/01/18,12:17:01,99999.992,99999.992,99999.992,.
1986/01/18,12:17:06,99999.992,99999.992,99999.992,.
1986/01/18,12:17:11,99999.992,99999.992,99999.992,.
1986/01/18,12:17:16,99999.992,99999.992,99999.992,.
1986/01/18,12:17:21,99999.992,99999.992,99999.992,.
1986/01/18,12:17:26,99999.992,99999.992,99999.992,.
1986/01/18,12:17:31,99999.992,99999.992,99999.992,.
1986/01/18,12:17:36,99999.992,99999.992,99999.992,.
1986/01/18,12:17:41,99999.992,99999.992,99999.992,.
1986/01/18,12:17:46,99999.992,99999.992,99999.992,.
1986/01/18,12:17:51,99999.992,99999.992,99999.992,.
1986/01/18,12:17:56,99999.992,99999.992,99999.992,.
1986/01/18,12:18:01,99999.992,99999.992,99999.992,.
1986/01/18,12:18:06,99999.992,99999.992,99999.992,.
1986/01/18,12:18:11,99999.992,99999.992,99999.992,.
1986/01/18,12:18:16,99999.992,99999.992,99999.992,.
1986/01/18,12:18:21,99999.992,99999.992,99999.992,.
1986/01/18,12:18:26,99999.992,99999.992,99999.992,.
1986/01/18,12:18:31,99999.992,99999.992,99999.992,.
1986/01/18,12:18:36,99999.992,99999.992,99999.992,.
1986/01/18,12:18:41,99999.992,99999.992,99999.992,.
1986/01/18,12:18:46,99999.992,99999.992,99999.992,.
1986/01/18,12:18:51,99999.992,99999.992,99999.992,.
1986/01/18,12:18:56,99999.992,99999.992,99999.992,.
1986/01/18,12:19:01,99999.992,99999.992,99999.992,.
1986/01/18,12:19:06,99999.992,99999.992,99999.992,.
1986/01/18,12:19:11,99999.992,99999.992,99999.992,.
1986/01/18,12:19:16,99999.992,99999.992,99999.992,.
1986/01/18,12:19:21,99999.992,99999.992,99999.992,.
1986/01/18,12:19:26,99999.992,99999.992,99999.992,.
1986/01/18,12:19:31,99999.992,99999.992,99999.992,.
1986/01/18,12:19:36,99999.992,99999.992,99999.992,.
1986/01/18,12:19:41,99999.992,99999.992,99999.992,.
1986/01/18,12:19:46,99999.992,99999.992,99999.992,.
1986/01/18,12:19:51,99999.992,99999.992,99999.992,.
1986/01/18,12:19:56,99999.992,99999.992,99999.992,.
1986/01/18,12:20:01,99999.992,99999.992,99999.992,.
1986/01/18,12:20:06,99999.992,99999.992,99999.992,.
1986/01/18,12:20:11,99999.992,99999.992,99999.992,.
1986/01/18,12:20:16,99999.992,99999.992,99999.992,.
1986/01/18,12:20:21,99999.992,99999.992,99999.992,.
1986/01/18,12:20:26,99999.992,99999.992,99999.992,.
1986/01/18,12:20:31,99999.992,99999.992,99999.992,.
1986/01/18,12:20:36,99999.992,99999.992,99999.992,.
1986/01/18,12:20:41,99999.992,99999.992,99999.992,.
1986/01/18,12:20:46,99999.992,99999.992,99999.992,.
1986/01/18,12:20:51,99999.992,99999.992,99999.992,.
1986/01/18,12:20:56,99999.992,99999.992,99999.992,.
1986/01/18,12:21:01,99999.992,99999.992,99999.992,.
1986/01/18,12:21:06,99999.992,99999.992,99999.992,.
1986/01/18,12:21:11,99999.992,99999.992,99999.992,.
1986/01/18,12:21:16,99999.992,99999.992,99999.992,.
1986/01/18,12:21:21,99999.992,99999.992,99999.992,.
1986/01/18,12:21:26,99999.992,99999.992,99999.992,.
1986/01/18,12:21:31,99999.992,99999.992,99999.992,.
1986/01/18,12:21:36,99999.992,99999.992,99999.992,.
1986/01/18,12:21:41,99999.992,99999.992,99999.992,.
1986/01/18,12:21:46,99999.992,99999.992,99999.992,.
1986/01/18,12:21:51,99999.992,99999.992,99999.992,.
1986/01/18,12:21:56,99999.992,99999.992,99999.992,.
1986/01/18,12:22:01,99999.992,99999.992,99999.992,.
1986/01/18,12:22:06,99999.992,99999.992,99999.992,.
1986/01/18,12:22:11,99999.992,99999.992,99999.992,.
1986/01/18,12:22:16,99999.992,99999.992,99999.992,.
1986/01/18,12:22:21,99999.992,99999.992,99999.992,.
1986/01/18,12:22:26,99999.992,99999.992,99999.992,.
1986/01/18,12:22:31,99999.992,99999.992,99999.992,.
1986/01/18,12:22:36,99999.992,99999.992,99999.992,.
1986/01/18,12:22:41,99999.992,99999.992,99999.992,.
1986/01/18,12:22:46,99999.992,99999.992,99999.992,.
1986/01/18,12:22:51,99999.992,99999.992,99999.992,.
1986/01/18,12:22:56,99999.992,99999.992,99999.992,.
1986/01/18,12:23:01,99999.992,99999.992,99999.992,.
1986/01/18,12:23:06,99999.992,99999.992,99999.992,.
1986/01/18,12:23:11,99999.992,99999.992,99999.992,.
1986/01/18,12:23:16,99999.992,99999.992,99999.992,.
1986/01/18,12:23:21,99999.992,99999.992,99999.992,.
1986/01/18,12:23:26,99999.992,99999.992,99999.992,.
1986/01/18,12:23:31,99999.992,99999.992,99999.992,.
1986/01/18,12:23:36,99999.992,99999.992,99999.992,.
1986/01/18,12:23:41,99999.992,99999.992,99999.992,.
1986/01/18,12:23:46,99999.992,99999.992,99999.992,.
1986/01/18,12:23:51,99999.992,99999.992,99999.992,.
1986/01/18,12:23:56,99999.992,99999.992,99999.992,.
1986/01/18,12:24:01,99999.992,99999.992,99999.992,.
1986/01/18,12:24:06,99999.992,99999.992,99999.992,.
1986/01/18,12:24:11,99999.992,99999.992,99999.992,.
1986/01/18,12:24:16,99999.992,99999.992,99999.992,.
1986/01/18,12:24:21,99999.992,99999.992,99999.992,.
1986/01/18,12:24:26,99999.992,99999.992,99999.992,.
1986/01/18,12:24:31,99999.992,99999.992,99999.992,.
1986/01/18,12:24:36,99999.992,99999.992,99999.992,.
1986/01/18,12:24:41,99999.992,99999.992,99999.992,.
1986/01/18,12:24:46,99999.992,99999.992,99999.992,.
1986/01/18,12:24:51,99999.992,99999.992,99999.992,.
1986/01/18,12:24:56,99999.992,99999.992,99999.992,.
1986/01/18,12:25:01,99999.992,99999.992,99999.992,.
1986/01/18,12:25:06,99999.992,99999.992,99999.992,.
1986/01/18,12:25:11,99999.992,99999.992,99999.992,.
1986/01/18,12:25:16,99999.992,99999.992,99999.992,.
1986/01/18,12:25:21,99999.992,99999.992,99999.992,.
1986/01/18,12:25:26,99999.992,99999.992,99999.992,.
1986/01/18,12:25:31,99999.992,99999.992,99999.992,.
1986/01/18,12:25:36,99999.992,99999.992,99999.992,.
1986/01/18,12:25:41,99999.992,99999.992,99999.992,.
1986/01/18,12:25:46,99999.992,99999.992,99999.992,.
1986/01/18,12:25:51,99999.992,99999.992,99999.992,.
1986/01/18,12:25:56,99999.992,99999.992,99999.992,.
1986/01/18,12:26:01,99999.992,99999.992,99999.992,.
1986/01/18,12:26:06,99999.992,99999.992,99999.992,.
1986/01/18,12:26:11,99999.992,99999.992,99999.992,.
1986/01/18,12:26:16,99999.992,99999.992,99999.992,.
1986/01/18,12:26:21,99999.992,99999.992,99999.992,.
1986/01/18,12:26:26,99999.992,99999.992,99999.992,.
1986/01/18,12:26:31,99999.992,99999.992,99999.992,.
1986/01/18,12:26:36,99999.992,99999.992,99999.992,.
1986/01/18,12:26:41,99999.992,99999.992,99999.992,.
1986/01/18,12:26:46,99999.992,99999.992,99999.992,.
1986/01/18,12:26:51,99999.992,99999.992,99999.992,.
1986/01/18,12:26:56,99999.992,99999.992,99999.992,.
1986/01/18,12:27:01,99999.992,99999.992,99999.992,.
1986/01/18,12:27:06,99999.992,99999.992,99999.992,.
1986/01/18,12:27:11,99999.992,99999.992,99999.992,.
1986/01/18,12:27:16,99999.992,99999.992,99999.992,.
1986/01/18,12:27:21,99999.992,99999.992,99999.992,.
1986/01/18,12:27:26,99999.992,99999.992,99999.992,.
1986/01/18,12:27:31,99999.992,99999.992,99999.992,.
1986/01/18,12:27:36,99999.992,99999.992,99999.992,.
1986/01/18,12:27:41,99999.992,99999.992,99999.992,.
1986/01/18,12:27:46,99999.992,99999.992,99999.992,.
1986/01/18,12:27:51,99999.992,99999.992,99999.992,.
1986/01/18,12:27:56,99999.992,99999.992,99999.992,.
1986/01/18,12:28:01,99999.992,99999.992,99999.992,.
1986/01/18,12:28:06,99999.992,99999.992,99999.992,.
1986/01/18,12:28:11,99999.992,99999.992,99999.992,.
1986/01/18,12:28:16,99999.992,99999.992,99999.992,.
1986/01/18,12:28:21,99999.992,99999.992,99999.992,.
1986/01/18,12:28:26,99999.992,99999.992,99999.992,.
1986/01/18,12:28:31,99999.992,99999.992,99999.992,.
1986/01/18,12:28:36,99999.992,99999.992,99999.992,.
1986/01/18,12:28:41,99999.992,99999.992,99999.992,.
1986/01/18,12:28:46,99999.992,99999.992,99999.992,.
1986/01/18,12:28:51,99999.992,99999.992,99999.992,.
1986/01/18,12:28:56,99999.992,99999.992,99999.992,.
1986/01/18,12:29:01,99999.992,99999.992,99999.992,.
1986/01/18,12:29:06,99999.992,99999.992,99999.992,.
1986/01/18,12:29:11,99999.992,99999.992,99999.992,.
1986/01/18,12:29:16,99999.992,99999.992,99999.992,.
1986/01/18,12:29:21,99999.992,99999.992,99999.992,.
1986/01/18,12:29:26,99999.992,99999.992,99999.992,.
1986/01/18,12:29:31,99999.992,99999.992,99999.992,.
1986/01/18,12:29:36,99999.992,99999.992,99999.992,.
1986/01/18,12:29:41,99999.992,99999.992,99999.992,.
1986/01/18,12:29:46,99999.992,99999.992,99999.992,.
1986/01/18,12:29:51,99999.992,99999.992,99999.992,.
1986/01/18,12:29:56,99999.992,99999.992,99999.992,.
1986/01/18,12:30:01,99999.992,99999.992,99999.992,.
1986/01/18,12:30:06,99999.992,99999.992,99999.992,.
1986/01/18,12:30:11,99999.992,99999.992,99999.992,.
1986/01/18,12:30:16,99999.992,99999.992,99999.992,.
1986/01/18,12:30:21,99999.992,99999.992,99999.992,.
1986/01/18,12:30:26,99999.992,99999.992,99999.992,.
1986/01/18,12:30:31,99999.992,99999.992,99999.992,.
1986/01/18,12:30:36,99999.992,99999.992,99999.992,.
1986/01/18,12:30:41,99999.992,99999.992,99999.992,.
1986/01/18,12:30:46,99999.992,99999.992,99999.992,.
1986/01/18,12:30:51,99999.992,99999.992,99999.992,.
1986/01/18,12:30:56,99999.992,99999.992,99999.992,.
1986/01/18,12:31:01,99999.992,99999.992,99999.992,.
1986/01/18,12:31:06,99999.992,99999.992,99999.992,.
1986/01/18,12:31:11,99999.992,99999.992,99999.992,.
1986/01/18,12:31:16,99999.992,99999.992,99999.992,.
1986/01/18,12:31:21,99999.992,99999.992,99999.992,.
1986/01/18,12:31:26,99999.992,99999.992,99999.992,.
1986/01/18,12:31:31,99999.992,99999.992,99999.992,.
1986/01/18,12:31:36,99999.992,99999.992,99999.992,.
1986/01/18,12:31:41,99999.992,99999.992,99999.992,.
1986/01/18,12:31:46,99999.992,99999.992,99999.992,.
1986/01/18,12:31:51,99999.992,99999.992,99999.992,.
1986/01/18,12:31:56,99999.992,99999.992,99999.992,.
1986/01/18,12:32:01,99999.992,99999.992,99999.992,.
1986/01/18,12:32:06,99999.992,99999.992,99999.992,.
1986/01/18,12:32:11,99999.992,99999.992,99999.992,.
1986/01/18,12:32:16,99999.992,99999.992,99999.992,.
1986/01/18,12:32:21,99999.992,99999.992,99999.992,.
1986/01/18,12:32:26,99999.992,99999.992,99999.992,.
1986/01/18,12:32:31,99999.992,99999.992,99999.992,.
1986/01/18,12:32:36,99999.992,99999.992,99999.992,.
1986/01/18,12:32:41,99999.992,99999.992,99999.992,.
1986/01/18,12:32:46,99999.992,99999.992,99999.992,.
1986/01/18,12:32:51,99999.992,99999.992,99999.992,.
1986/01/18,12:32:56,99999.992,99999.992,99999.992,.
1986/01/18,12:33:01,99999.992,99999.992,99999.992,.
1986/01/18,12:33:06,99999.992,99999.992,99999.992,.
1986/01/18,12:33:11,99999.992,99999.992,99999.992,.
1986/01/18,12:33:16,99999.992,99999.992,99999.992,.
1986/01/18,12:33:21,99999.992,99999.992,99999.992,.
1986/01/18,12:33:26,99999.992,99999.992,99999.992,.
1986/01/18,12:33:31,99999.992,99999.992,99999.992,.
1986/01/18,12:33:36,99999.992,99999.992,99999.992,.
1986/01/18,12:33:41,99999.992,99999.992,99999.992,.
1986/01/18,12:33:46,99999.992,99999.992,99999.992,.
1986/01/18,12:33:51,99999.992,99999.992,99999.992,.
1986/01/18,12:33:56,99999.992,99999.992,99999.992,.
1986/01/18,12:34:01,99999.992,99999.992,99999.992,.
1986/01/18,12:34:06,99999.992,99999.992,99999.992,.
1986/01/18,12:34:11,99999.992,99999.992,99999.992,.
1986/01/18,12:34:16,99999.992,99999.992,99999.992,.
1986/01/18,12:34:21,99999.992,99999.992,99999.992,.
1986/01/18,12:34:26,99999.992,99999.992,99999.992,.
1986/01/18,12:34:31,99999.992,99999.992,99999.992,.
1986/01/18,12:34:36,99999.992,99999.992,99999.992,.
1986/01/18,12:34:41,99999.992,99999.992,99999.992,.
1986/01/18,12:34:46,99999.992,99999.992,99999.992,.
1986/01/18,12:34:51,99999.992,99999.992,99999.992,.
1986/01/18,12:34:56,99999.992,99999.992,99999.992,.
1986/01/18,12:35:01,99999.992,99999.992,99999.992,.
1986/01/18,12:35:06,99999.992,99999.992,99999.992,.
1986/01/18,12:35:11,99999.992,99999.992,99999.992,.
1986/01/18,12:35:16,99999.992,99999.992,99999.992,.
1986/01/18,12:35:21,99999.992,99999.992,99999.992,.
1986/01/18,12:35:26,99999.992,99999.992,99999.992,.
1986/01/18,12:35:31,99999.992,99999.992,99999.992,.
1986/01/18,12:35:36,99999.992,99999.992,99999.992,.
1986/01/18,12:35:41,99999.992,99999.992,99999.992,.
1986/01/18,12:35:46,99999.992,99999.992,99999.992,.
1986/01/18,12:35:51,99999.992,99999.992,99999.992,.
1986/01/18,12:35:56,99999.992,99999.992,99999.992,.
1986/01/18,12:36:01,99999.992,99999.992,99999.992,.
1986/01/18,12:36:06,99999.992,99999.992,99999.992,.
1986/01/18,12:36:11,99999.992,99999.992,99999.992,.
1986/01/18,12:36:16,99999.992,99999.992,99999.992,.
1986/01/18,12:36:21,99999.992,99999.992,99999.992,.
1986/01/18,12:36:26,99999.992,99999.992,99999.992,.
1986/01/18,12:36:31,99999.992,99999.992,99999.992,.
1986/01/18,12:36:36,99999.992,99999.992,99999.992,.
1986/01/18,12:36:41,99999.992,99999.992,99999.992,.
1986/01/18,12:36:46,99999.992,99999.992,99999.992,.
1986/01/18,12:36:51,99999.992,99999.992,99999.992,.
1986/01/18,12:36:56,99999.992,99999.992,99999.992,.
1986/01/18,12:37:01,99999.992,99999.992,99999.992,.
1986/01/18,12:37:06,99999.992,99999.992,99999.992,.
1986/01/18,12:37:11,99999.992,99999.992,99999.992,.
1986/01/18,12:37:16,99999.992,99999.992,99999.992,.
1986/01/18,12:37:21,99999.992,99999.992,99999.992,.
1986/01/18,12:37:26,99999.992,99999.992,99999.992,.
1986/01/18,12:37:31,99999.992,99999.992,99999.992,.
1986/01/18,12:37:36,99999.992,99999.992,99999.992,.
1986/01/18,12:37:41,99999.992,99999.992,99999.992,.
1986/01/18,12:37:46,99999.992,99999.992,99999.992,.
1986/01/18,12:37:51,99999.992,99999.992,99999.992,.
1986/01/18,12:37:56,99999.992,99999.992,99999.992,.
1986/01/18,12:38:01,99999.992,99999.992,99999.992,.
1986/01/18,12:38:06,99999.992,99999.992,99999.992,.
1986/01/18,12:38:11,99999.992,99999.992,99999.992,.
1986/01/18,12:38:16,99999.992,99999.992,99999.992,.
1986/01/18,12:38:21,99999.992,99999.992,99999.992,.
1986/01/18,12:38:26,99999.992,99999.992,99999.992,.
1986/01/18,12:38:31,99999.992,99999.992,99999.992,.
1986/01/18,12:38:36,99999.992,99999.992,99999.992,.
1986/01/18,12:38:41,99999.992,99999.992,99999.992,.
1986/01/18,12:38:46,99999.992,99999.992,99999.992,.
1986/01/18,12:38:51,99999.992,99999.992,99999.992,.
1986/01/18,12:38:56,99999.992,99999.992,99999.992,.
1986/01/18,12:39:01,99999.992,99999.992,99999.992,.
1986/01/18,12:39:06,99999.992,99999.992,99999.992,.
